mfcc1,mfcc2,rms,mean,beat,tempo,centroid,zcr,rolloff,TYPE
22651.27898,46667.386108,30.693347,-7.600034,32666.666667,12919.921875,3641.861844,9773,5828.41117,surprised
25578.523505,45567.290448,28.652143,-6.662922,23500.0,12304.6875,2854.325164,6781,4998.287109,surprised
30818.757289,56993.479312,36.848675,-7.112696,26500.0,10766.601562,2615.640843,8066,4405.880605,surprised
30660.577426,59113.644248,41.828498,-7.567305,27000.0,9938.401442,2766.003426,8549,4409.839646,surprised
22593.274401,45001.203163,30.415455,-7.182028,23500.0,11745.383523,3592.713214,9975,5669.443923,surprised
32361.103065,64671.536352,35.997368,-7.842338,54500.0,14355.46875,3184.353128,10967,4885.737447,surprised
31330.094419,62426.489309,38.896106,-7.852626,17500.0,8910.290948,2918.992263,9614,4625.832298,surprised
24849.213879,50596.058117,27.912617,-7.849648,37000.0,12919.921875,3066.310162,8173,4802.035597,surprised
27395.395991,54698.409958,26.213286,-7.669386,14000.0,18457.03125,3649.298268,11344,5657.183769,surprised
25623.553099,49125.046922,35.574242,-7.16509,19000.0,18457.03125,3200.094243,8280,5337.477075,surprised
26963.718082,53546.365954,30.443341,-7.551889,24000.0,10766.601562,4014.125402,13104,6139.776889,surprised
31561.033784,63984.619227,26.939422,-8.025642,45500.0,8613.28125,3141.674052,9644,5513.7792,surprised
26498.495412,49879.749053,22.895424,-7.042546,39000.0,9570.3125,3188.823387,7787,5411.709043,surprised
21435.18127,44595.581745,24.251377,-7.51961,36500.0,11234.714674,3329.308488,7850,5612.475586,surprised
24231.254701,49493.832703,21.950433,-7.43017,27666.666667,9570.3125,3577.803257,9463,5992.563764,surprised
23700.872588,46365.578095,25.34041,-7.264328,26333.333333,11745.383523,3275.789456,8191,5551.425406,surprised
29782.329261,60516.076574,24.865594,-7.683436,47000.0,8910.290948,3238.963017,9768,5566.01001,surprised
29837.601727,58739.695425,24.929106,-7.298508,31333.333333,8074.951172,3224.677938,10171,5395.154918,surprised
31188.508412,62182.252508,34.422088,-7.748436,42000.0,9228.515625,2766.005528,9237,4555.995117,surprised
25875.607608,50890.077401,27.876914,-7.534479,23000.0,12919.921875,3411.636797,9783,5362.416169,surprised
29451.963451,62665.823491,28.576704,-8.221252,45000.0,9570.3125,3015.836908,10621,4921.509514,surprised
26320.17467,50045.374978,25.376279,-7.414126,26000.0,17226.5625,2861.068994,6292,5201.883545,surprised
24843.163451,47137.389472,27.747208,-7.531832,21000.0,12304.6875,2590.682546,5751,4295.43754,surprised
24737.254723,50664.80036,23.053795,-7.8095,14500.0,12919.921875,3917.73882,11265,6158.625812,surprised
22075.14906,43898.672245,27.373681,-7.372812,32666.666667,12919.921875,3066.41575,6561,5345.908665,surprised
25702.705014,51031.571291,24.471048,-7.449667,24000.0,12304.6875,3355.131554,9521,5758.611845,surprised
30440.369213,59548.905996,32.393541,-7.580348,26500.0,9938.401442,2670.565454,7207,4767.473602,surprised
22736.983581,43887.205999,31.612374,-7.050073,22000.0,11745.383523,3095.282297,7528,5389.473633,surprised
24538.31261,48032.991917,27.326953,-7.342088,21500.0,11745.383523,2947.539335,7105,5242.392883,surprised
26453.098928,50609.44333,28.947776,-7.276007,27000.0,12919.921875,2722.17803,7055,4795.029238,surprised
24572.162918,47678.134068,31.72262,-7.50194,27000.0,10766.601562,2689.31773,6703,4297.412109,surprised
27302.319951,52471.963165,27.505182,-7.402836,16500.0,12919.921875,3393.667571,10013,5488.180147,surprised
27719.853445,57259.423582,36.31559,-7.613292,38666.666667,9938.401442,3031.851883,8717,5143.438658,surprised
31880.322551,63101.194626,34.662358,-7.652174,18000.0,9938.401442,2834.415227,9141,4924.242446,surprised
26266.058984,52294.452909,28.950647,-7.65541,35666.666667,12304.6875,2993.599674,7813,5174.175379,surprised
24030.927967,49329.786724,21.199947,-7.80829,44000.0,12304.6875,2984.553959,7431,4860.788303,surprised
24286.054752,48438.664596,29.437896,-7.45451,26333.333333,10766.601562,3256.707548,8871,5202.661133,surprised
26066.526075,48896.104162,31.835634,-7.134242,26000.0,10766.601562,2972.818231,8017,4651.575623,surprised
25725.333094,50590.484703,29.332293,-7.489504,31500.0,12919.921875,3663.980152,10991,5703.834184,surprised
28040.261964,55923.342445,32.891113,-7.495452,50500.0,10766.601562,2892.517531,8990,4524.403824,surprised
23324.009899,44946.505211,35.682745,-7.404964,21500.0,13599.917763,2762.556623,5913,4921.074353,surprised
25962.012632,48902.578763,31.543273,-7.168928,27333.333333,11234.714674,2697.895731,6846,4572.306519,surprised
28456.109487,58102.286592,36.425602,-7.969402,37666.666667,9938.401442,2569.633631,7573,4339.982359,surprised
26032.076493,49040.918424,27.521767,-7.28128,34666.666667,12304.6875,2692.644218,6425,4667.798779,surprised
31709.697949,62603.755558,31.535625,-7.723514,17500.0,10766.601562,2453.385993,6987,4333.987793,surprised
27884.765163,51300.073209,33.313576,-7.052804,39000.0,10335.9375,2649.364342,7192,4418.327901,surprised
26104.777252,51414.1594,24.323059,-7.443937,15500.0,10335.9375,3426.068006,10949,5297.167969,surprised
28090.226121,56945.308423,39.455552,-7.436877,38333.333333,9938.401442,2880.696121,8222,5047.649203,surprised
25072.182565,47232.577772,26.16147,-7.48662,25000.0,10766.601562,2710.862652,5443,4652.481327,surprised
26889.580029,53289.866839,25.465235,-7.951894,25000.0,11745.383523,2749.920259,6953,4490.321442,surprised
26373.026827,50480.575952,25.769446,-7.533609,31666.666667,12304.6875,3173.446266,7684,5330.544434,surprised
25132.356748,50114.145831,26.598651,-7.710428,38000.0,10335.9375,3665.869382,11457,5334.385851,surprised
25179.210605,49242.003629,28.319847,-7.614808,31000.0,12304.6875,3108.605776,8179,4896.623133,surprised
23729.785557,43957.04327,34.839917,-7.023352,25000.0,9938.401442,2694.071653,5921,4639.956665,surprised
24447.483829,46125.469939,29.103149,-6.690737,26333.333333,10766.601562,3244.781743,8031,5759.600152,surprised
29000.398198,59355.382818,26.354384,-7.743618,20000.0,7830.255682,2956.059736,8576,5154.89502,surprised
27762.311286,50512.896887,22.598172,-6.771008,15500.0,9938.401442,2930.65299,7453,4912.005615,surprised
26706.042112,50619.494824,28.423477,-6.793594,32000.0,13599.917763,3707.178802,11683,5845.530562,surprised
26427.580424,49496.270062,28.426103,-7.119966,13000.0,6799.958882,2918.727933,7877,4772.661675,surprised
24881.224409,46206.957689,34.36153,-6.582016,39000.0,9938.401442,3033.748764,7233,5332.92372,surprised
28883.219688,53878.950145,32.529645,-6.719284,14000.0,9938.401442,3276.387969,9807,5275.171686,surprised
23716.754706,45865.623085,24.712246,-7.482726,11000.0,12304.6875,2841.155761,7212,4955.546611,surprised
25092.356033,45720.564939,29.078241,-6.611606,37000.0,10335.9375,3154.936731,7640,5519.125601,surprised
25293.248987,48907.222946,27.424579,-7.112642,40000.0,10335.9375,3353.852607,8315,5804.106269,surprised
23722.701263,43230.121091,33.299968,-6.77341,21000.0,12919.921875,2873.665889,6108,5228.530884,surprised
28361.86669,55188.893522,31.855982,-7.451952,30666.666667,9938.401442,2625.181767,7499,4874.638672,surprised
28740.137436,57768.313383,35.00111,-7.55942,25500.0,9938.401442,3205.672394,10875,5265.989685,surprised
25330.459793,54562.590495,37.390444,-7.8581,31666.666667,9570.3125,3012.811441,8514,5328.657384,surprised
26816.593011,53687.531754,30.093124,-7.721534,37666.666667,12304.6875,2814.185905,6905,5123.664803,surprised
24393.933956,45835.24851,26.372885,-7.053065,26666.666667,11745.383523,2957.815497,6460,5188.368627,surprised
31705.657424,63248.707015,32.118216,-7.807688,17000.0,9938.401442,3217.917529,11123,5132.364345,surprised
23587.441268,45624.828363,32.113243,-7.063266,22500.0,12304.6875,3349.544158,8475,5395.723783,surprised
28785.10472,58943.30289,31.757168,-7.772732,30666.666667,9938.401442,3106.545066,9745,5008.578649,surprised
23578.74533,45474.074957,29.960537,-7.298443,25333.333333,12304.6875,3021.797416,6795,5176.582031,surprised
25447.81495,48603.799443,32.285832,-7.146909,35333.333333,12919.921875,2896.659829,7113,5014.710829,surprised
24077.875753,46394.685051,27.465535,-7.341056,14000.0,11745.383523,2870.562217,6513,4938.470138,surprised
26120.768799,48614.694115,31.110374,-6.94257,35666.666667,12304.6875,2760.387691,7161,4751.925998,surprised
25325.437173,47376.15913,32.353092,-7.253526,31000.0,12304.6875,2605.215213,6239,4350.273694,surprised
26496.910363,49902.223127,23.715252,-7.406745,22500.0,12304.6875,2618.585871,6043,4417.577507,surprised
28210.805137,53512.469313,30.689154,-7.107209,25500.0,11234.714674,3252.094151,10181,5041.309965,surprised
23503.299012,45482.483486,27.872246,-7.136098,31666.666667,12919.921875,3146.713713,7197,5316.32413,surprised
26505.791555,53095.702283,29.158322,-7.553952,26000.0,11745.383523,3264.084436,9781,5466.130205,surprised
25980.950511,52083.434273,27.814511,-7.677202,25666.666667,12304.6875,3354.159841,10126,5273.354779,surprised
23225.206719,46041.83718,25.192736,-7.313022,25000.0,11745.383523,3778.773839,10586,6113.497221,surprised
25978.655326,51974.467129,29.381268,-7.556922,25000.0,11234.714674,3419.863036,10790,5451.530989,surprised
26638.550165,53936.95836,21.660356,-7.755229,15000.0,12304.6875,3871.430021,13063,5877.463323,surprised
26647.494146,52679.713898,20.772509,-7.567506,24333.333333,12304.6875,4303.402344,14403,6429.914608,surprised
26523.231621,53582.108787,39.129555,-7.516354,16500.0,10335.9375,3295.198393,10941,5179.572754,surprised
23320.446544,45519.774275,30.380264,-7.115169,26000.0,8074.951172,3399.335737,8722,5522.162335,surprised
22221.935734,45822.014801,39.519854,-7.46838,11000.0,8335.433468,3396.565558,8847,5635.293772,surprised
25457.400859,48317.847849,37.018776,-7.055693,14000.0,12919.921875,3538.151473,9981,5769.96799,surprised
27812.15482,51105.974043,25.706472,-7.016212,26000.0,11745.383523,3128.869261,8300,5085.597762,surprised
27280.871377,54185.685064,25.11657,-7.643412,25000.0,12919.921875,3687.082213,11598,5766.371571,surprised
24909.892851,48889.518782,31.334262,-7.401119,34666.666667,12919.921875,3514.991648,9727,5567.529297,surprised
30180.620308,60302.921726,39.541777,-7.311238,31333.333333,10335.9375,3543.772515,13741,5226.923733,surprised
30118.852697,64239.180431,38.734797,-8.047246,17000.0,9938.401442,3782.664394,15592,5836.716907,surprised
26237.379041,50113.814405,30.618202,-7.02248,29666.666667,13599.917763,3585.403323,11317,5744.805262,surprised
27838.427753,53138.633829,25.408119,-7.35471,25666.666667,11745.383523,3345.345542,10084,5367.150879,surprised
25142.405566,50859.400229,21.710861,-7.746084,24500.0,11745.383523,3558.81711,11074,5508.478739,surprised
24913.662916,50653.614396,25.811721,-7.570574,14000.0,8074.951172,3946.571237,12773,6236.522289,surprised
28972.513573,57665.287312,42.243849,-7.472077,39000.0,10335.9375,3374.83458,11698,5269.802856,surprised
24370.951222,50122.380591,24.496056,-7.485881,27000.0,13599.917763,4019.887996,13209,6260.778809,surprised
29312.042073,59275.056345,35.056956,-7.722427,30500.0,10766.601562,3217.194759,11445,4836.424019,surprised
28524.765212,60213.617995,32.631021,-7.691468,32000.0,9228.515625,3467.203875,12157,5532.987902,surprised
26264.332822,52126.439528,25.639834,-7.518054,25333.333333,11745.383523,3128.979077,8607,5338.231286,surprised
26954.931406,52540.697545,20.998461,-7.437724,53000.0,16149.902344,3356.611419,8833,5600.761094,surprised
26985.710359,51371.826685,25.127493,-7.52658,14500.0,11234.714674,3237.891545,8270,5293.047418,surprised
26338.54785,49484.757999,28.479489,-7.143891,24000.0,11745.383523,3151.620729,8503,5224.858941,surprised
26217.665974,48819.701293,23.949414,-6.975938,25000.0,11745.383523,3249.309128,8961,5425.43674,surprised
31275.835327,61357.701004,35.420988,-7.446006,43000.0,9570.3125,3106.882698,11206,5001.352926,surprised
24436.102494,49081.425478,33.134341,-7.42329,33666.666667,11234.714674,3530.566698,9957,5860.014766,surprised
25374.220928,49516.194219,24.451435,-7.451226,25500.0,11745.383523,3232.341609,8937,5454.945204,surprised
25816.032382,51758.570718,24.296766,-7.630158,24500.0,10766.601562,2978.224552,8143,4944.530101,surprised
28401.17686,54803.010941,42.932715,-6.804597,31666.666667,8910.290948,3026.332475,9657,5006.91371,surprised
25363.983262,50689.18361,25.230411,-7.628072,13000.0,11745.383523,3175.881667,9059,5189.761389,surprised
24179.968342,47509.566866,28.854795,-7.477436,26000.0,11234.714674,3083.063828,7914,5113.721642,surprised
23683.060603,44583.114241,32.538757,-7.060829,26000.0,11745.383523,3168.453609,7636,5309.098527,surprised
29273.189372,56979.413656,37.074979,-6.996522,29000.0,9228.515625,3435.746395,12087,5490.205522,surprised
25365.132146,47283.027659,32.379184,-7.209834,25000.0,11234.714674,2994.355196,7463,5025.311279,surprised
33229.093052,64527.639954,36.175232,-7.381734,35333.333333,7382.8125,2940.741056,9664,4990.421396,surprised
25628.513508,49262.84368,29.605206,-7.205589,13500.0,12304.6875,3498.949389,9891,5618.196515,surprised
24968.662704,48674.532868,29.114889,-7.501857,25000.0,9570.3125,2885.574476,6820,4885.992818,surprised
26315.38093,52922.139459,26.651859,-7.64562,43000.0,11234.714674,3430.888649,9998,5519.306472,surprised
24929.069424,45848.63271,31.261638,-6.704988,33000.0,12304.6875,2854.865995,7016,4711.49245,surprised
25454.95021,49730.21878,31.470452,-7.311828,28000.0,10766.601562,2748.777747,7117,4731.856528,surprised
26277.241551,52636.850006,27.651804,-7.5746,24000.0,11745.383523,3200.764056,9397,5252.616514,surprised
29525.787932,61171.544954,31.671006,-7.756314,42000.0,9570.3125,3036.292389,9721,5156.991039,surprised
24696.36442,49228.433942,24.009602,-7.571626,21500.0,16149.902344,3259.106257,8405,5274.172635,surprised
25377.401179,49610.523369,29.793387,-7.388147,36000.0,12304.6875,2881.743581,7033,5016.054628,surprised
29019.910072,57862.16716,32.689981,-7.210564,26500.0,9570.3125,3081.838762,9938,5075.591309,surprised
27682.840625,50097.577068,37.186649,-6.367822,50500.0,11234.714674,2474.204401,6513,4149.179077,surprised
24836.67938,47842.214422,26.939949,-7.37357,32333.333333,12919.921875,3167.188699,8153,4925.858248,surprised
25308.160743,51211.525972,23.265012,-7.709335,34000.0,12304.6875,3209.541376,8512,5448.925781,surprised
26767.043767,51200.129165,24.653507,-7.359363,24000.0,12304.6875,2667.621185,6774,4617.964044,surprised
24874.067045,49116.277265,22.844363,-7.57569,32666.666667,12919.921875,3276.268225,8755,5357.326355,surprised
26993.299014,51453.917599,29.067071,-7.367657,15000.0,10766.601562,2871.647413,7054,4907.754259,surprised
29177.296004,56734.12842,33.219069,-6.958796,26500.0,9570.3125,3579.156293,13162,5703.253729,surprised
24886.61895,46398.538959,36.649838,-6.98439,27333.333333,10766.601562,2994.82667,7442,5011.503462,surprised
24201.314801,46745.871975,26.781481,-7.31966,21500.0,12304.6875,3134.303435,6613,5493.763317,surprised
